what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317389941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317394212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317404434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317407588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317411817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317418748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317423240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317456168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317458681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317494844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317562268
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359317568902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317574388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317578133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317580417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317582135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317586076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317587660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359317593419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317596009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317598126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317599167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317601753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359317738310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317773421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317893990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317934579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359317974701
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359317978689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318118815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318144384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318146109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318163844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318169594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318170751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318175657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318176594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359318188151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318192118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318248208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359318253314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318253905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318263430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359318281086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359318286227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318286887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318290660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359318294877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318295277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318303047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318306292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318307849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318308202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318310090
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1359318312651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318323825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318335603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318348315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318353914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318355114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318430598
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359318446667
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359318520099
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359318536758
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359318544291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359318573449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318575706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318577157
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359318581266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318586017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318586870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318626963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318627181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318627323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318627490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359318641556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359318872422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319196835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319197758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319274188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319274807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319276407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319283963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319306401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359319327251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319469938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319471236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359319503538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319652368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319652609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319662469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319662649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359319733451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319769861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319770035
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359319806627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319844581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319844765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319869240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319869485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359319879396
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359319922855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359319923600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359319926343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320093839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359320097459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320217218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320293244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320412883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320445232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320467323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320783441
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359320853842
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359320872752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320885783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320885952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320892453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320892599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320900901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320901068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320984140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359320984303
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321011481
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321015403
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321031277
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321033314
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321056439
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321098633
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359321138667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359321139886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321153359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321153525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321162256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321162637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359321165134
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321190505
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359321222359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359321231876
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321233492
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321334104
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321341105
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321343311
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321350113
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321351620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359321356497
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321358239
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321413547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359321474980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321659019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321682725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321683816
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1359321712481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321716627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321762036
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321762458
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321762563
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321813517
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321815403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321956046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359321972012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359321986447
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359321996070
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1359321997401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322002974
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1359322005294
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1359322005316
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1359322005531
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1359322005576
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1359322005624
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1359322005656
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1359322005658
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1359322005686
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1359322005809
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1359322005828
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1359322005882
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1359322005976
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1359322006072
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1359322006120
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1359322006165
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1359322006234
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1359322006512
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1359322006530
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1359322006571
error,log,,,"An error occurred while automatically activating bundle org.eclipse.jpt.jpa.core (508).",1359322006667
error,log,,,"Participant 'org.eclipse.jpt.jpa.core.refactoring.jpaDeleteTypeParticipant' removed due to the following exception",1359322006670
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1359322011526
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1359322011941
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1359322012060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322012710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359322012824
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359322014377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322084970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322086129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322090757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322090943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322105764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322164061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322165791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322175855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322179033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359322347751
